region_name,sub_region_name,country_name,Year,Count,Rate
Asia,Western Asia,Kuwait,2008,327,0.00327
Asia,Western Asia,Kuwait,2009,358,0.00358
Asia,Western Asia,Lebanon,2008,899,0.00899
Asia,Western Asia,Lebanon,2009,573,0.00573
Asia,Western Asia,Lebanon,2010,559,0.00559
Asia,Western Asia,Lebanon,2011,653,0.00653
Asia,Western Asia,Lebanon,2012,910,0.0091
Asia,Western Asia,Lebanon,2013,1214,0.01214
Asia,Western Asia,Lebanon,2014,1056,0.01056
Asia,Western Asia,Lebanon,2015,1005,0.01005
Asia,Western Asia,Oman,2007,13,0.00013
Asia,Western Asia,Oman,2008,9,0.00009
Asia,Western Asia,Oman,2014,7,0.00007
Asia,Western Asia,Oman,2015,6,0.00006
Asia,Western Asia,Oman,2016,5,0.00005
Asia,Western Asia,Oman,2017,14,0.00014
Asia,Western Asia,Qatar,2003,7,0.00007
Asia,Western Asia,Qatar,2004,6,0.00006
Asia,Western Asia,Saudi Arabia,2017,590,0.0059
Asia,Western Asia,State of Palestine,2003,126,0.00126
Asia,Western Asia,State of Palestine,2004,167,0.00167
Asia,Western Asia,State of Palestine,2005,202,0.00202
Asia,Western Asia,State of Palestine,2008,83,0.00083
Asia,Western Asia,State of Palestine,2009,23,0.00023
Asia,Western Asia,State of Palestine,2010,21,0.00021
Asia,Western Asia,State of Palestine,2011,24,0.00024
Asia,Western Asia,State of Palestine,2012,12,0.00012
Asia,Western Asia,Syrian Arab Republic,2003,85,0.00085
Asia,Western Asia,Syrian Arab Republic,2004,135,0.00135
Asia,Western Asia,Syrian Arab Republic,2005,42,0.00042
Asia,Western Asia,Syrian Arab Republic,2006,54,0.00054
Asia,Western Asia,Syrian Arab Republic,2007,15,0.00015
Asia,Western Asia,Syrian Arab Republic,2008,24,0.00024
Asia,Western Asia,Turkey,2003,7753,0.07753
Asia,Western Asia,Turkey,2004,7624,0.07624
Asia,Western Asia,Turkey,2005,8737,0.08737
Asia,Western Asia,Turkey,2006,10519,0.10519
Asia,Western Asia,Turkey,2007,9455,0.09455
Asia,Western Asia,Turkey,2008,10764,0.10764
Asia,Western Asia,Turkey,2009,12700,0.127
Asia,Western Asia,Turkey,2010,13586,0.13586
Asia,Western Asia,Turkey,2011,13584,0.13584
Asia,Western Asia,Turkey,2012,13431,0.13431
Asia,Western Asia,Turkey,2013,31196,0.31196
Asia,Western Asia,Turkey,2014,32953,0.32953
Asia,Western Asia,Turkey,2015,31910,0.3191
Asia,Western Asia,Turkey,2016,26766,0.26766
Asia,Western Asia,United Arab Emirates,2003,434,0.00434
Asia,Western Asia,United Arab Emirates,2004,506,0.00506
Asia,Western Asia,United Arab Emirates,2005,862,0.00862
Asia,Western Asia,United Arab Emirates,2006,971,0.00971
Asia,Western Asia,United Arab Emirates,2012,73,0.00073
Asia,Western Asia,United Arab Emirates,2013,94,0.00094
Asia,Western Asia,United Arab Emirates,2014,69,0.00069
Asia,Western Asia,United Arab Emirates,2015,82,0.00082
Asia,Western Asia,United Arab Emirates,2016,73,0.00073
Asia,Western Asia,United Arab Emirates,2017,67,0.00067
Asia,Western Asia,Yemen,2005,102,0.00102
Asia,Western Asia,Yemen,2006,27,0.00027
Asia,Western Asia,Yemen,2007,26,0.00026
Asia,Western Asia,Yemen,2008,48,0.00048
Asia,Western Asia,Yemen,2009,41,0.00041
Europe,Eastern Europe,Belarus,2003,30,0.0003
Europe,Eastern Europe,Belarus,2004,34,0.00034
Europe,Eastern Europe,Belarus,2005,36,0.00036
Europe,Eastern Europe,Belarus,2006,23,0.00023
Europe,Eastern Europe,Belarus,2007,31,0.00031
Europe,Eastern Europe,Belarus,2008,19,0.00019
Europe,Eastern Europe,Belarus,2009,16,0.00016
Europe,Eastern Europe,Belarus,2010,19,0.00019
Europe,Eastern Europe,Belarus,2011,12,0.00012
Europe,Eastern Europe,Belarus,2012,6,0.00006
Europe,Eastern Europe,Belarus,2013,13,0.00013
Europe,Eastern Europe,Belarus,2014,31,0.00031
Europe,Eastern Europe,Bulgaria,2003,209,0.00209
Europe,Eastern Europe,Bulgaria,2004,192,0.00192
Europe,Eastern Europe,Bulgaria,2005,190,0.0019
Europe,Eastern Europe,Bulgaria,2006,125,0.00125
Europe,Eastern Europe,Bulgaria,2007,138,0.00138
Europe,Eastern Europe,Bulgaria,2008,127,0.00127
Europe,Eastern Europe,Bulgaria,2009,142,0.00142
Europe,Eastern Europe,Bulgaria,2010,118,0.00118
Europe,Eastern Europe,Bulgaria,2011,77,0.00077
Europe,Eastern Europe,Bulgaria,2012,75,0.00075
Europe,Eastern Europe,Bulgaria,2013,87,0.00087
Europe,Eastern Europe,Bulgaria,2014,95,0.00095
Europe,Eastern Europe,Bulgaria,2015,74,0.00074
Europe,Eastern Europe,Bulgaria,2016,70,0.0007
Europe,Eastern Europe,Bulgaria,2017,102,0.00102
Europe,Eastern Europe,Czech Republic,2003,14,0.00014
Europe,Eastern Europe,Czech Republic,2004,15,0.00015
Europe,Eastern Europe,Czech Republic,2005,13,0.00013
Europe,Eastern Europe,Czech Republic,2006,16,0.00016
Europe,Eastern Europe,Czech Republic,2007,15,0.00015
Europe,Eastern Europe,Czech Republic,2008,8,0.00008
Europe,Eastern Europe,Czech Republic,2009,7,0.00007
Europe,Eastern Europe,Czech Republic,2010,10,0.0001
Europe,Eastern Europe,Czech Republic,2011,8,0.00008
Europe,Eastern Europe,Czech Republic,2012,8,0.00008
Europe,Eastern Europe,Czech Republic,2013,11,0.00011
Europe,Eastern Europe,Czech Republic,2014,15,0.00015
Europe,Eastern Europe,Czech Republic,2015,12,0.00012
Europe,Eastern Europe,Czech Republic,2016,18,0.00018
Europe,Eastern Europe,Czech Republic,2017,17,0.00017
Europe,Eastern Europe,Hungary,2003,36,0.00036
Europe,Eastern Europe,Hungary,2004,19,0.00019
Europe,Eastern Europe,Hungary,2005,7,0.00007
Europe,Eastern Europe,Hungary,2006,13,0.00013
Europe,Eastern Europe,Hungary,2007,7,0.00007
Europe,Eastern Europe,Hungary,2008,11,0.00011
Europe,Eastern Europe,Hungary,2009,14,0.00014
Europe,Eastern Europe,Hungary,2010,18,0.00018
Europe,Eastern Europe,Hungary,2011,12,0.00012
Europe,Eastern Europe,Hungary,2012,9,0.00009
Europe,Eastern Europe,Hungary,2013,7,0.00007
Europe,Eastern Europe,Hungary,2014,3,0.00003
Europe,Eastern Europe,Hungary,2015,11,0.00011
Europe,Eastern Europe,Hungary,2016,5,0.00005
Europe,Eastern Europe,Hungary,2017,3,0.00003
Europe,Eastern Europe,Poland,2003,110,0.0011
Europe,Eastern Europe,Poland,2004,117,0.00117
Europe,Eastern Europe,Poland,2005,22,0.00022
Europe,Eastern Europe,Poland,2006,23,0.00023
Europe,Eastern Europe,Poland,2007,25,0.00025
Europe,Eastern Europe,Poland,2008,37,0.00037
Europe,Eastern Europe,Poland,2009,59,0.00059
Europe,Eastern Europe,Poland,2010,26,0.00026
Europe,Eastern Europe,Poland,2011,11,0.00011
Europe,Eastern Europe,Poland,2012,27,0.00027
Europe,Eastern Europe,Poland,2013,445,0.00445
Europe,Eastern Europe,Poland,2014,292,0.00292
Europe,Eastern Europe,Poland,2015,246,0.00246
Europe,Eastern Europe,Republic of Moldova,2005,16,0.00016
Europe,Eastern Europe,Republic of Moldova,2006,18,0.00018
Europe,Eastern Europe,Republic of Moldova,2007,20,0.0002
Europe,Eastern Europe,Republic of Moldova,2008,19,0.00019
Europe,Eastern Europe,Republic of Moldova,2009,16,0.00016
Europe,Eastern Europe,Republic of Moldova,2010,38,0.00038
Europe,Eastern Europe,Republic of Moldova,2011,51,0.00051
Europe,Eastern Europe,Republic of Moldova,2012,92,0.00092
Europe,Eastern Europe,Republic of Moldova,2013,116,0.00116
Europe,Eastern Europe,Republic of Moldova,2014,88,0.00088
Europe,Eastern Europe,Romania,2003,321,0.00321
Europe,Eastern Europe,Romania,2004,272,0.00272
Europe,Eastern Europe,Romania,2005,280,0.0028
Europe,Eastern Europe,Romania,2006,289,0.00289
Europe,Eastern Europe,Romania,2007,287,0.00287
Europe,Eastern Europe,Romania,2008,265,0.00265
Europe,Eastern Europe,Romania,2010,321,0.00321
Europe,Eastern Europe,Romania,2011,307,0.00307
Europe,Eastern Europe,Romania,2012,391,0.00391
Europe,Eastern Europe,Romania,2013,310,0.0031
Europe,Eastern Europe,Romania,2014,290,0.0029
Europe,Eastern Europe,Romania,2015,295,0.00295
Europe,Eastern Europe,Romania,2016,346,0.00346
Europe,Eastern Europe,Romania,2017,311,0.00311
Europe,Eastern Europe,Russian Federation,2004,1117,0.01117
Europe,Eastern Europe,Russian Federation,2005,1135,0.01135
Europe,Eastern Europe,Russian Federation,2006,994,0.00994
Europe,Eastern Europe,Russian Federation,2007,837,0.00837
Europe,Eastern Europe,Russian Federation,2008,698,0.00698
Europe,Eastern Europe,Russian Federation,2009,633,0.00633
Europe,Eastern Europe,Russian Federation,2010,519,0.00519
Europe,Eastern Europe,Russian Federation,2011,520,0.0052
Europe,Eastern Europe,Russian Federation,2012,512,0.00512
Europe,Eastern Europe,Russian Federation,2013,442,0.00442
Europe,Eastern Europe,Russian Federation,2014,325,0.00325
Europe,Eastern Europe,Russian Federation,2015,344,0.00344
Europe,Eastern Europe,Russian Federation,2016,292,0.00292
Europe,Eastern Europe,Russian Federation,2017,320,0.0032
Europe,Eastern Europe,Slovakia,2005,16,0.00016
Europe,Eastern Europe,Slovakia,2006,12,0.00012
Europe,Eastern Europe,Slovakia,2007,4,0.00004
Europe,Eastern Europe,Slovakia,2008,3,0.00003
Europe,Eastern Europe,Slovakia,2009,6,0.00006
Europe,Eastern Europe,Slovakia,2010,4,0.00004
Europe,Eastern Europe,Slovakia,2011,4,0.00004
Europe,Eastern Europe,Slovakia,2012,7,0.00007
Europe,Eastern Europe,Slovakia,2013,78,0.00078
Europe,Eastern Europe,Slovakia,2014,83,0.00083
Europe,Eastern Europe,Slovakia,2015,85,0.00085
Europe,Eastern Europe,Slovakia,2016,102,0.00102
Europe,Eastern Europe,Slovakia,2017,91,0.00091
Europe,Eastern Europe,Ukraine,2003,205,0.00205
Europe,Eastern Europe,Ukraine,2004,172,0.00172
Europe,Eastern Europe,Ukraine,2005,178,0.00178
Europe,Eastern Europe,Ukraine,2006,233,0.00233
Europe,Eastern Europe,Ukraine,2007,256,0.00256
Europe,Eastern Europe,Ukraine,2008,279,0.00279
Europe,Eastern Europe,Ukraine,2009,338,0.00338
Europe,Eastern Europe,Ukraine,2010,292,0.00292
Europe,Eastern Europe,Ukraine,2017,556,0.00556
Europe,Northern Europe,Estonia,2003,2,0.00002
Europe,Northern Europe,Estonia,2004,1,0.00001
Europe,Northern Europe,Estonia,2005,2,0.00002
Europe,Northern Europe,Estonia,2006,1,0.00001
Europe,Northern Europe,Estonia,2007,2,0.00002
Europe,Northern Europe,Estonia,2008,2,0.00002
Europe,Northern Europe,Estonia,2009,0,0
Europe,Northern Europe,Estonia,2010,0,0
Europe,Northern Europe,Estonia,2011,3,0.00003
Europe,Northern Europe,Estonia,2012,0,0
Europe,Northern Europe,Estonia,2013,1,0.00001
Europe,Northern Europe,Estonia,2014,0,0
Europe,Northern Europe,Estonia,2015,0,0
Europe,Northern Europe,Estonia,2017,0,0
Europe,Northern Europe,Finland,2003,1,0.00001
Europe,Northern Europe,Finland,2004,2,0.00002
Europe,Northern Europe,Finland,2005,2,0.00002
Europe,Northern Europe,Finland,2006,1,0.00001
Europe,Northern Europe,Finland,2007,1,0.00001
Europe,Northern Europe,Finland,2008,0,0
Europe,Northern Europe,Finland,2009,3,0.00003
Europe,Northern Europe,Finland,2010,1,0.00001
Europe,Northern Europe,Finland,2011,3,0.00003
Europe,Northern Europe,Finland,2012,1,0.00001
Europe,Northern Europe,Finland,2013,1,0.00001
Europe,Northern Europe,Finland,2014,1,0.00001
Europe,Northern Europe,Finland,2015,1,0.00001
Europe,Northern Europe,Finland,2016,3,0.00003
Europe,Northern Europe,Finland,2017,1,0.00001
Europe,Northern Europe,Ireland,2003,53,0.00053
Europe,Northern Europe,Ireland,2004,74,0.00074
Europe,Northern Europe,Ireland,2005,74,0.00074
Europe,Northern Europe,Ireland,2006,81,0.00081
Europe,Northern Europe,Ireland,2007,106,0.00106
Europe,Northern Europe,Ireland,2008,77,0.00077
Europe,Northern Europe,Ireland,2009,146,0.00146
Europe,Northern Europe,Ireland,2010,134,0.00134
Europe,Northern Europe,Ireland,2011,109,0.00109
Europe,Northern Europe,Ireland,2012,101,0.00101
Europe,Northern Europe,Ireland,2013,81,0.00081
Europe,Northern Europe,Ireland,2014,53,0.00053
Europe,Northern Europe,Ireland,2015,92,0.00092
Europe,Northern Europe,Ireland,2016,72,0.00072
Europe,Northern Europe,Ireland,2017,76,0.00076
Europe,Northern Europe,Latvia,2003,26,0.00026
Europe,Northern Europe,Latvia,2004,41,0.00041
Europe,Northern Europe,Latvia,2005,6,0.00006
Europe,Northern Europe,Latvia,2006,8,0.00008
Europe,Northern Europe,Latvia,2007,9,0.00009
Europe,Northern Europe,Latvia,2008,3,0.00003
Europe,Northern Europe,Latvia,2009,9,0.00009
Europe,Northern Europe,Latvia,2010,8,0.00008
Europe,Northern Europe,Latvia,2011,7,0.00007
Europe,Northern Europe,Latvia,2012,1,0.00001
Europe,Northern Europe,Latvia,2013,18,0.00018
Europe,Northern Europe,Latvia,2014,17,0.00017
Europe,Northern Europe,Latvia,2015,17,0.00017
Europe,Northern Europe,Latvia,2016,8,0.00008
Europe,Northern Europe,Latvia,2017,4,0.00004
Europe,Northern Europe,Lithuania,2003,37,0.00037
Europe,Northern Europe,Lithuania,2004,62,0.00062
Europe,Northern Europe,Lithuania,2005,70,0.0007
Europe,Northern Europe,Lithuania,2006,60,0.0006
Europe,Northern Europe,Lithuania,2007,66,0.00066
Europe,Northern Europe,Lithuania,2008,61,0.00061
Europe,Northern Europe,Lithuania,2009,59,0.00059
Europe,Northern Europe,Lithuania,2010,69,0.00069
Europe,Northern Europe,Lithuania,2011,48,0.00048
Europe,Northern Europe,Lithuania,2012,65,0.00065
Europe,Northern Europe,Lithuania,2013,46,0.00046
Europe,Northern Europe,Lithuania,2014,0,0
Europe,Northern Europe,Lithuania,2015,0,0
Europe,Northern Europe,Lithuania,2016,0,0
Europe,Northern Europe,Lithuania,2017,0,0
Europe,Northern Europe,United Kingdom (England and Wales),2003,3125,0.03125
Europe,Northern Europe,United Kingdom (England and Wales),2004,2814,0.02814
Europe,Northern Europe,United Kingdom (England and Wales),2005,2799,0.02799
Europe,Northern Europe,United Kingdom (England and Wales),2006,2367,0.02367
Europe,Northern Europe,United Kingdom (England and Wales),2007,1991,0.01991
Europe,Northern Europe,United Kingdom (England and Wales),2008,2035,0.02035
Europe,Northern Europe,United Kingdom (England and Wales),2009,1860,0.0186
Europe,Northern Europe,United Kingdom (England and Wales),2010,1717,0.01717
Europe,Northern Europe,United Kingdom (England and Wales),2011,1516,0.01516
Europe,Northern Europe,United Kingdom (England and Wales),2012,1388,0.01388
Europe,Northern Europe,United Kingdom (England and Wales),2013,1728,0.01728
Europe,Northern Europe,United Kingdom (England and Wales),2014,2189,0.02189
Europe,Northern Europe,United Kingdom (England and Wales),2015,3016,0.03016
Europe,Northern Europe,United Kingdom (England and Wales),2016,3866,0.03866
Europe,Northern Europe,United Kingdom (England and Wales),2017,4544,0.04544
Europe,Northern Europe,United Kingdom (Northern Ireland),2003,71,0.00071
Europe,Northern Europe,United Kingdom (Northern Ireland),2004,80,0.0008
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,46,0.00046
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,53,0.00053
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,67,0.00067
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,83,0.00083
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,82,0.00082
Europe,Northern Europe,United Kingdom (Northern Ireland),2010,56,0.00056
Europe,Northern Europe,United Kingdom (Northern Ireland),2011,66,0.00066
Europe,Northern Europe,United Kingdom (Northern Ireland),2012,45,0.00045
Europe,Northern Europe,United Kingdom (Northern Ireland),2013,59,0.00059
Europe,Northern Europe,United Kingdom (Northern Ireland),2014,44,0.00044
Europe,Northern Europe,United Kingdom (Northern Ireland),2015,65,0.00065
Europe,Northern Europe,United Kingdom (Northern Ireland),2016,81,0.00081
Europe,Northern Europe,United Kingdom (Northern Ireland),2017,67,0.00067
Europe,Northern Europe,United Kingdom (Scotland),2004,353,0.00353
Europe,Northern Europe,United Kingdom (Scotland),2005,347,0.00347
Europe,Northern Europe,United Kingdom (Scotland),2006,343,0.00343
Europe,Northern Europe,United Kingdom (Scotland),2007,284,0.00284
Europe,Northern Europe,United Kingdom (Scotland),2008,319,0.00319
Europe,Northern Europe,United Kingdom (Scotland),2009,269,0.00269
Europe,Northern Europe,United Kingdom (Scotland),2010,260,0.0026
Europe,Northern Europe,United Kingdom (Scotland),2011,219,0.00219
Europe,Northern Europe,United Kingdom (Scotland),2012,227,0.00227
Europe,Northern Europe,United Kingdom (Scotland),2013,253,0.00253
Europe,Northern Europe,United Kingdom (Scotland),2014,234,0.00234
Europe,Northern Europe,United Kingdom (Scotland),2015,228,0.00228
Europe,Northern Europe,United Kingdom (Scotland),2016,230,0.0023
Europe,Northern Europe,United Kingdom (Scotland),2017,233,0.00233
Europe,Southern Europe,Albania,2006,13,0.00013
Europe,Southern Europe,Albania,2007,13,0.00013
Europe,Southern Europe,Albania,2008,10,0.0001
Europe,Southern Europe,Albania,2009,5,0.00005
Europe,Southern Europe,Albania,2010,9,0.00009
Europe,Southern Europe,Albania,2011,2,0.00002
Europe,Southern Europe,Albania,2012,2,0.00002
Europe,Southern Europe,Albania,2013,5,0.00005
Europe,Southern Europe,Albania,2014,2,0.00002
Europe,Southern Europe,Albania,2015,8,0.00008
Europe,Southern Europe,Albania,2016,4,0.00004
Europe,Southern Europe,Albania,2017,2,0.00002
Europe,Southern Europe,Andorra,2007,0,0
Europe,Southern Europe,Andorra,2008,0,0
Europe,Southern Europe,Andorra,2009,0,0
Europe,Southern Europe,Andorra,2010,0,0
Europe,Southern Europe,Andorra,2011,0,0
Europe,Southern Europe,Andorra,2012,0,0
Europe,Southern Europe,Andorra,2013,0,0
Europe,Southern Europe,Andorra,2014,1,0.00001
Europe,Southern Europe,Andorra,2015,0,0
Europe,Southern Europe,Bosnia and Herzegovina,2005,7,0.00007
Europe,Southern Europe,Bosnia and Herzegovina,2006,9,0.00009
Europe,Southern Europe,Bosnia and Herzegovina,2007,5,0.00005
Europe,Southern Europe,Bosnia and Herzegovina,2008,8,0.00008
Europe,Southern Europe,Bosnia and Herzegovina,2009,6,0.00006
Europe,Southern Europe,Bosnia and Herzegovina,2010,1,0.00001
Europe,Southern Europe,Bosnia and Herzegovina,2011,1,0.00001
Europe,Southern Europe,Bosnia and Herzegovina,2012,2,0.00002
Europe,Southern Europe,Bosnia and Herzegovina,2013,5,0.00005
Europe,Southern Europe,Bosnia and Herzegovina,2014,3,0.00003
Europe,Southern Europe,Bosnia and Herzegovina,2015,0,0
Europe,Southern Europe,Bosnia and Herzegovina,2016,1,0.00001
Europe,Southern Europe,Bosnia and Herzegovina,2017,0,0
Europe,Southern Europe,Croatia,2004,14,0.00014
Europe,Southern Europe,Croatia,2005,20,0.0002
Europe,Southern Europe,Croatia,2006,7,0.00007
Europe,Southern Europe,Croatia,2007,14,0.00014
Europe,Southern Europe,Croatia,2008,16,0.00016
Europe,Southern Europe,Croatia,2009,12,0.00012
Europe,Southern Europe,Croatia,2010,13,0.00013
Europe,Southern Europe,Croatia,2011,6,0.00006
Europe,Southern Europe,Croatia,2012,6,0.00006
Europe,Southern Europe,Croatia,2013,1,0.00001
Europe,Southern Europe,Croatia,2014,1,0.00001
Europe,Southern Europe,Croatia,2015,0,0
Europe,Southern Europe,Croatia,2016,1,0.00001
Europe,Southern Europe,Croatia,2017,0,0
Europe,Southern Europe,Greece,2004,24,0.00024
Europe,Southern Europe,Greece,2005,25,0.00025
Europe,Southern Europe,Greece,2006,28,0.00028
Europe,Southern Europe,Greece,2007,30,0.0003
Europe,Southern Europe,Greece,2008,30,0.0003
Europe,Southern Europe,Greece,2009,16,0.00016
Europe,Southern Europe,Greece,2010,173,0.00173
Europe,Southern Europe,Greece,2011,158,0.00158
Europe,Southern Europe,Greece,2012,139,0.00139
Europe,Southern Europe,Greece,2013,95,0.00095
Europe,Southern Europe,Greece,2014,58,0.00058
Europe,Southern Europe,Greece,2015,89,0.00089
Europe,Southern Europe,Greece,2016,61,0.00061
Europe,Southern Europe,Greece,2017,78,0.00078
Europe,Southern Europe,Holy See,2009,0,0
Europe,Southern Europe,Holy See,2010,0,0
Europe,Southern Europe,Holy See,2011,0,0
Europe,Southern Europe,Holy See,2012,0,0
Europe,Southern Europe,Holy See,2013,0,0
Europe,Southern Europe,Holy See,2014,0,0
Europe,Southern Europe,Holy See,2015,0,0
Europe,Southern Europe,Italy,2003,132,0.00132
Europe,Southern Europe,Italy,2004,154,0.00154
Europe,Southern Europe,Italy,2005,368,0.00368
Europe,Southern Europe,Italy,2006,278,0.00278
Europe,Southern Europe,Italy,2007,364,0.00364
Europe,Southern Europe,Italy,2008,325,0.00325
Europe,Southern Europe,Italy,2009,349,0.00349
Europe,Southern Europe,Italy,2010,351,0.00351
Europe,Southern Europe,Italy,2011,356,0.00356
Europe,Southern Europe,Italy,2012,341,0.00341
Europe,Southern Europe,Italy,2013,325,0.00325
Europe,Southern Europe,Italy,2014,297,0.00297
Europe,Southern Europe,Italy,2015,287,0.00287
Europe,Southern Europe,Italy,2016,197,0.00197
Europe,Southern Europe,Italy,2017,198,0.00198
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,46,0.00046
Europe,Southern Europe,Kosovo under UNSCR 1244,2009,50,0.0005
Europe,Southern Europe,Kosovo under UNSCR 1244,2010,43,0.00043
Europe,Southern Europe,Kosovo under UNSCR 1244,2011,31,0.00031
Europe,Southern Europe,Kosovo under UNSCR 1244,2012,33,0.00033
Europe,Southern Europe,Kosovo under UNSCR 1244,2013,34,0.00034
Europe,Southern Europe,Kosovo under UNSCR 1244,2014,26,0.00026
Europe,Southern Europe,Kosovo under UNSCR 1244,2015,24,0.00024
Europe,Southern Europe,Kosovo under UNSCR 1244,2016,22,0.00022
Europe,Southern Europe,Kosovo under UNSCR 1244,2017,16,0.00016
Europe,Southern Europe,Malta,2008,0,0
Europe,Southern Europe,Malta,2009,0,0
Europe,Southern Europe,Malta,2010,0,0
Europe,Southern Europe,Malta,2011,0,0
Europe,Southern Europe,Malta,2012,0,0
Europe,Southern Europe,Malta,2013,0,0
Europe,Southern Europe,Malta,2014,0,0
Europe,Southern Europe,Malta,2015,0,0
Europe,Southern Europe,Montenegro,2006,4,0.00004
Europe,Southern Europe,Montenegro,2007,2,0.00002
Europe,Southern Europe,Montenegro,2008,3,0.00003
Europe,Southern Europe,Montenegro,2009,3,0.00003
Europe,Southern Europe,Montenegro,2010,2,0.00002
Europe,Southern Europe,Montenegro,2011,3,0.00003
Europe,Southern Europe,Montenegro,2012,0,0
Europe,Southern Europe,Montenegro,2013,1,0.00001
Europe,Southern Europe,Montenegro,2014,0,0
Europe,Southern Europe,Montenegro,2015,0,0
Europe,Southern Europe,Montenegro,2016,2,0.00002
Europe,Southern Europe,Montenegro,2017,0,0
Europe,Southern Europe,North Macedonia,2005,24,0.00024
Europe,Southern Europe,North Macedonia,2006,24,0.00024
Europe,Southern Europe,North Macedonia,2007,30,0.0003
Europe,Southern Europe,North Macedonia,2008,14,0.00014
Europe,Southern Europe,North Macedonia,2009,16,0.00016
Europe,Southern Europe,North Macedonia,2010,17,0.00017
Europe,Southern Europe,North Macedonia,2011,14,0.00014
Europe,Southern Europe,North Macedonia,2012,19,0.00019
Europe,Southern Europe,North Macedonia,2013,18,0.00018
Europe,Southern Europe,North Macedonia,2014,8,0.00008
Europe,Southern Europe,North Macedonia,2015,11,0.00011
Europe,Southern Europe,North Macedonia,2016,10,0.0001
Europe,Southern Europe,North Macedonia,2017,7,0.00007
Europe,Southern Europe,Portugal,2004,446,0.00446
Europe,Southern Europe,Portugal,2005,438,0.00438
Europe,Southern Europe,Portugal,2006,556,0.00556
Europe,Southern Europe,Portugal,2007,443,0.00443
Europe,Southern Europe,Portugal,2008,492,0.00492
Europe,Southern Europe,Portugal,2009,539,0.00539
Europe,Southern Europe,Portugal,2010,501,0.00501
Europe,Southern Europe,Portugal,2011,507,0.00507
Europe,Southern Europe,Portugal,2012,419,0.00419
Europe,Southern Europe,Portugal,2013,432,0.00432
Europe,Southern Europe,Portugal,2014,376,0.00376
Europe,Southern Europe,Portugal,2015,369,0.00369
Europe,Southern Europe,Portugal,2016,296,0.00296
Europe,Southern Europe,Portugal,2017,292,0.00292
Europe,Southern Europe,Serbia,2005,26,0.00026
Europe,Southern Europe,Serbia,2006,23,0.00023
Europe,Southern Europe,Serbia,2007,19,0.00019
Europe,Southern Europe,Serbia,2008,16,0.00016
Europe,Southern Europe,Serbia,2009,24,0.00024
Europe,Southern Europe,Serbia,2010,20,0.0002
Europe,Southern Europe,Serbia,2011,9,0.00009
Europe,Southern Europe,Serbia,2012,11,0.00011
Europe,Southern Europe,Serbia,2013,9,0.00009
Europe,Southern Europe,Serbia,2014,12,0.00012
Europe,Southern Europe,Serbia,2015,14,0.00014
Europe,Southern Europe,Serbia,2016,8,0.00008
Europe,Southern Europe,Serbia,2017,12,0.00012
Europe,Southern Europe,Slovenia,2003,8,0.00008
Europe,Southern Europe,Slovenia,2004,1,0.00001
Europe,Southern Europe,Slovenia,2005,3,0.00003
Europe,Southern Europe,Slovenia,2006,6,0.00006
Europe,Southern Europe,Slovenia,2007,9,0.00009
Europe,Southern Europe,Slovenia,2008,7,0.00007
Europe,Southern Europe,Slovenia,2009,2,0.00002
Europe,Southern Europe,Slovenia,2010,4,0.00004
Europe,Southern Europe,Slovenia,2011,2,0.00002
Europe,Southern Europe,Slovenia,2012,4,0.00004
Europe,Southern Europe,Slovenia,2013,4,0.00004
Europe,Southern Europe,Slovenia,2014,5,0.00005
Europe,Southern Europe,Slovenia,2015,3,0.00003
Europe,Southern Europe,Slovenia,2016,3,0.00003
Europe,Southern Europe,Slovenia,2017,1,0.00001
Europe,Southern Europe,Spain,2005,208,0.00208
Europe,Southern Europe,Spain,2006,223,0.00223
Europe,Southern Europe,Spain,2007,216,0.00216
Europe,Southern Europe,Spain,2008,237,0.00237
Europe,Southern Europe,Spain,2009,171,0.00171
Europe,Southern Europe,Spain,2010,127,0.00127
Europe,Southern Europe,Spain,2011,111,0.00111
Europe,Southern Europe,Spain,2012,118,0.00118
Europe,Southern Europe,Spain,2013,121,0.00121
Europe,Southern Europe,Spain,2014,99,0.00099
Europe,Southern Europe,Spain,2015,93,0.00093
Europe,Southern Europe,Spain,2016,94,0.00094
Europe,Southern Europe,Spain,2017,69,0.00069
Europe,Western Europe,Austria,2004,3,0.00003
Europe,Western Europe,Austria,2005,5,0.00005
Europe,Western Europe,Austria,2006,4,0.00004
Europe,Western Europe,Austria,2007,5,0.00005
Europe,Western Europe,Austria,2008,11,0.00011
Europe,Western Europe,Austria,2009,5,0.00005
Europe,Western Europe,Austria,2010,9,0.00009
Europe,Western Europe,Austria,2011,5,0.00005
Europe,Western Europe,Austria,2012,11,0.00011
Europe,Western Europe,Austria,2013,4,0.00004
Europe,Western Europe,Austria,2014,1,0.00001
Europe,Western Europe,Austria,2015,3,0.00003
Europe,Western Europe,Austria,2016,2,0.00002
Europe,Western Europe,Belgium,2003,1003,0.01003
Europe,Western Europe,Belgium,2004,1066,0.01066
Europe,Western Europe,Belgium,2005,919,0.00919
Europe,Western Europe,Belgium,2006,915,0.00915
