Region,Sub Region,Country,Year,Count,Rate
Africa,Northern Africa,Egypt,2005,3047,3.968577049
Africa,Northern Africa,Morocco,2005,7506,24.59284684
Americas,Caribbean,Bahamas,2005,846,256.9483886
Americas,Caribbean,Barbados,2005,121,44.15913346
Americas,Caribbean,Dominican Republic,2005,2585,27.9835619
Americas,Caribbean,Grenada,2005,0,0
Americas,Caribbean,St. Vincent and the Grenadines,2005,24,22.07018318
Americas,Caribbean,Trinidad and Tobago,2005,1329,102.4724466
Americas,Central America,Belize,2005,67,23.65176135
Americas,Central America,Costa Rica,2005,5114,120.3905702
Americas,Central America,El Salvador,2005,1857,30.80132713
Americas,Central America,Guatemala,2005,4034,30.80323286
Americas,Central America,Mexico,2005,143525,132.3149737
Americas,Central America,Nicaragua,2005,285,5.298059535
Americas,Central America,Panama,2005,757,22.72955879
Americas,Northern America,Canada,2005,160014,495.5838055
Americas,Northern America,United States of America,2005,1235859,418.751428
Americas,South America,Argentina,2005,52560,134.2683479
Americas,South America,Chile,2005,12108,74.98576831
Americas,South America,Ecuador,2005,6433,46.83575444
Americas,South America,Paraguay,2005,1524,26.29629157
Americas,South America,Peru,2005,12560,45.4900887
Asia,Central Asia,Kyrgyzstan,2005,295,5.81237267
Asia,Central Asia,Tajikistan,2005,53,0.773251227
Asia,Central Asia,Turkmenistan,2005,4,0.084128329
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2005,1568,22.96506864
Asia,Eastern Asia,Japan,2005,150883,117.5689393
Asia,Eastern Asia,Mongolia,2005,73,2.889434407
Asia,South-Eastern Asia,Brunei Darussalam,2005,163,44.6382114
Asia,South-Eastern Asia,Malaysia,2005,66927,260.8284615
Asia,South-Eastern Asia,Singapore,2005,1058,23.55800725
Asia,South-Eastern Asia,Thailand,2005,20343,31.09339528
Asia,Southern Asia,Bangladesh,2005,1061,0.73972799
Asia,Southern Asia,India,2005,85709,7.49126834
Asia,Southern Asia,Nepal,2005,26,0.101402921
Asia,Western Asia,Armenia,2005,96,3.220116065
Asia,Western Asia,Azerbaijan,2005,124,1.452227682
Asia,Western Asia,Bahrain,2005,3030,340.7679988
Asia,Western Asia,Cyprus,2005,1610,156.6669067
Asia,Western Asia,Georgia,2005,283,6.307746247
Asia,Western Asia,Israel,2005,34795,526.9598378
Asia,Western Asia,Jordan,2005,3006,52.60660845
Asia,Western Asia,Kuwait,2005,7,0.307472954
Asia,Western Asia,Qatar,2005,187,21.62192162
Asia,Western Asia,State of Palestine,2005,286,7.997382675
Asia,Western Asia,Syrian Arab Republic,2005,645,3.525628394
Asia,Western Asia,Turkey,2005,33344,49.10504784
Asia,Western Asia,United Arab Emirates,2005,520,11.35479769
Asia,Western Asia,Yemen,2005,714,3.46889439
Europe,Eastern Europe,Belarus,2005,1420,14.75854756
Europe,Eastern Europe,Bulgaria,2005,5904,76.8373517
Europe,Eastern Europe,Czech Republic,2005,23040,224.6013326
Europe,Eastern Europe,Hungary,2005,8961,88.84182912
Europe,Eastern Europe,Poland,2005,45292,118.0627019
Europe,Eastern Europe,Republic of Moldova,2005,105,2.525435343
Europe,Eastern Europe,Romania,2005,1082,5.0487569
Europe,Eastern Europe,Russian Federation,2005,67546,47.03164853
Europe,Eastern Europe,Slovakia,2005,5591,103.5569238
Europe,Eastern Europe,Ukraine,2005,6197,13.21542792
Europe,Northern Europe,Denmark,2005,16341,301.3998187
Europe,Northern Europe,Finland,2005,16791,319.2856642
Europe,Northern Europe,Iceland,2005,325,110.1773347
Europe,Northern Europe,Ireland,2005,14199,337.0300859
Europe,Northern Europe,Latvia,2005,2223,98.71300094
Europe,Northern Europe,Lithuania,2005,4541,135.7852219
Europe,Northern Europe,Norway,2005,15350,331.3642883
Europe,Northern Europe,Sweden,2005,56719,627.5181518
Europe,Northern Europe,United Kingdom (England and Wales),2005,214182,399.7771885
Europe,Northern Europe,United Kingdom (Northern Ireland),2005,4124,238.694289
Europe,Northern Europe,United Kingdom (Scotland),2005,14041,274.7641971
Europe,Southern Europe,Albania,2005,708,22.993142
Europe,Southern Europe,Bosnia and Herzegovina,2005,2321,61.37727322
Europe,Southern Europe,Croatia,2005,2274,51.94084956
Europe,Southern Europe,Greece,2005,17552,155.3108855
Europe,Southern Europe,Italy,2005,265975,452.2731865
Europe,Southern Europe,Malta,2005,672,165.1970196
Europe,Southern Europe,Montenegro,2005,121,19.63049248
Europe,Southern Europe,Portugal,2005,25733,243.5517191
Europe,Southern Europe,Serbia,2005,3719,40.35817309
Europe,Southern Europe,Slovenia,2005,873,43.73131839
Europe,Southern Europe,Spain,2005,122169,277.3880544
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2005,567,27.52063805
Europe,Western Europe,Austria,2005,11089,134.3526803
Europe,Western Europe,Belgium,2005,26767,253.7905501
Europe,Western Europe,France,2005,260538,425.4800037
Europe,Western Europe,Germany,2005,96451,118.0966606
Europe,Western Europe,Liechtenstein,2005,13,37.30058533
Europe,Western Europe,Monaco,2005,149,440.9197171
Europe,Western Europe,Netherlands,2005,27425,167.5611612
Europe,Western Europe,Switzerland,2005,59041,796.741512
Oceania,Australia and New Zealand,Australia,2005,80365,397.0817984
Oceania,Australia and New Zealand,New Zealand,2005,23952,579.2005765
Africa,Eastern Africa,Kenya,2006,695,1.875739669
Africa,Eastern Africa,Mauritius,2006,1005,81.83386016
Africa,Eastern Africa,Uganda,2006,1206,4.081126846
Africa,Eastern Africa,Zimbabwe,2006,533,4.061179188
Africa,Middle Africa,Cameroon,2006,428,2.391119961
Africa,Middle Africa,Sao Tome and Principe,2006,0,0
Africa,Northern Africa,Algeria,2006,2035,6.024646578
Africa,Northern Africa,Egypt,2006,3145,4.02384635
Africa,Northern Africa,Morocco,2006,8200,26.56356892
Americas,Caribbean,Bahamas,2006,1059,315.3381175
Americas,Caribbean,Barbados,2006,115,41.81225208
Americas,Caribbean,Dominican Republic,2006,2957,31.55365861
Americas,Caribbean,Grenada,2006,0,0
Americas,Caribbean,St. Vincent and the Grenadines,2006,30,27.5464387
Americas,Caribbean,Trinidad and Tobago,2006,1496,114.7992854
Americas,Central America,Belize,2006,62,21.32438168
Americas,Central America,Costa Rica,2006,5600,129.966761
Americas,Central America,El Salvador,2006,1257,20.75463661
Americas,Central America,Guatemala,2006,3235,24.14718271
Americas,Central America,Mexico,2006,146808,133.349831
Americas,Central America,Nicaragua,2006,200,3.669582701
Americas,Central America,Panama,2006,205,6.043801345
Americas,Northern America,Canada,2006,158638,485.9416539
Americas,Northern America,United States of America,2006,1198245,402.3287236
Americas,South America,Argentina,2006,52727,133.2873597
Americas,South America,Bolivia (Plurinational State of),2006,3285,35.38599387
Americas,South America,Brazil,2006,210212,111.2159767
Americas,South America,Chile,2006,13638,83.56724154
Americas,South America,Colombia,2006,19813,45.19829741
Americas,South America,Ecuador,2006,7096,50.80372408
Americas,South America,Paraguay,2006,2677,45.50557252
Americas,South America,Peru,2006,10428,37.30955597
Asia,Central Asia,Kazakhstan,2006,2141,13.64488539
Asia,Central Asia,Kyrgyzstan,2006,218,4.252223152
Asia,Central Asia,Tajikistan,2006,38,0.54281395
Asia,Central Asia,Turkmenistan,2006,2,0.041579134
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2006,1752,25.53795885
Asia,Eastern Asia,Japan,2006,129352,100.7155529
Asia,Eastern Asia,Mongolia,2006,93,3.635635798
Asia,Eastern Asia,Republic of Korea,2006,14090,28.81635444
Asia,South-Eastern Asia,Brunei Darussalam,2006,169,45.64483457
Asia,South-Eastern Asia,Malaysia,2006,82287,314.750482
Asia,South-Eastern Asia,Philippines,2006,2096,2.386987665
Asia,South-Eastern Asia,Singapore,2006,900,19.51472939
Asia,South-Eastern Asia,Thailand,2006,23319,35.42620002
Asia,Southern Asia,Bangladesh,2006,1061,0.729871754
Asia,Southern Asia,India,2006,90951,7.827258519
Asia,Southern Asia,Nepal,2006,17,0.065534291
Asia,Western Asia,Armenia,2006,131,4.427919554
Asia,Western Asia,Azerbaijan,2006,117,1.355705172
Asia,Western Asia,Bahrain,2006,2151,224.4332825
Asia,Western Asia,Cyprus,2006,1780,170.2520017
Asia,Western Asia,Georgia,2006,181,4.077590464
Asia,Western Asia,Israel,2006,34448,509.9470616
Asia,Western Asia,Jordan,2006,2438,41.08366508
Asia,Western Asia,Kuwait,2006,4,0.168261081
Asia,Western Asia,Qatar,2006,131,12.96539329
Asia,Western Asia,Syrian Arab Republic,2006,882,4.66297157
Asia,Western Asia,Turkey,2006,33091,48.12298053
Asia,Western Asia,United Arab Emirates,2006,606,11.56040253
Asia,Western Asia,Yemen,2006,717,3.388383299
Europe,Eastern Europe,Belarus,2006,1560,16.29235503
Europe,Eastern Europe,Bulgaria,2006,5102,66.9118352
Europe,Eastern Europe,Czech Republic,2006,20996,203.8785476
Europe,Eastern Europe,Hungary,2006,8406,83.59274165
Europe,Eastern Europe,Poland,2006,30529,79.62486981
Europe,Eastern Europe,Republic of Moldova,2006,83,2.002542988
Europe,Eastern Europe,Romania,2006,1266,5.959351574
Europe,Eastern Europe,Russian Federation,2006,64535,45.02768583
Europe,Eastern Europe,Slovakia,2006,5525,102.3424662
Europe,Eastern Europe,Ukraine,2006,5541,11.88637756
Europe,Northern Europe,Denmark,2006,15312,281.248123
Europe,Northern Europe,Finland,2006,15276,289.4513952
Europe,Northern Europe,Iceland,2006,462,154.1397534
Europe,Northern Europe,Ireland,2006,13661,317.4488831
Europe,Northern Europe,Latvia,2006,2336,104.9782426
Europe,Northern Europe,Lithuania,2006,3460,104.7319785
Europe,Northern Europe,Norway,2006,14619,312.8350314
Europe,Northern Europe,Sweden,2006,51639,567.6946052
Europe,Northern Europe,United Kingdom (England and Wales),2006,193384,358.4447431
Europe,Northern Europe,United Kingdom (Northern Ireland),2006,3520,201.937568
Europe,Northern Europe,United Kingdom (Scotland),2006,15000,292.221075
Europe,Southern Europe,Albania,2006,531,17.38514915
Europe,Southern Europe,Bosnia and Herzegovina,2006,2439,64.53289193
Europe,Southern Europe,Croatia,2006,2033,46.51429897
Europe,Southern Europe,Greece,2006,20216,178.2909434
Europe,Southern Europe,Italy,2006,280167,474.2173684
Europe,Southern Europe,Malta,2006,584,142.9400117
Europe,Southern Europe,Montenegro,2006,98,15.86191716
Europe,Southern Europe,Portugal,2006,24511,231.236918
Europe,Southern Europe,Serbia,2006,3838,41.83886499
Europe,Southern Europe,Slovenia,2006,852,42.51940447
Europe,Southern Europe,Spain,2006,118476,264.8956752
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2006,365,17.6914371
Europe,Western Europe,Austria,2006,8959,108.1386429
Europe,Western Europe,Belgium,2006,26746,251.8558431
Europe,Western Europe,France,2006,243153,394.7745002
Europe,Western Europe,Germany,2006,90224,110.6495087
Europe,Western Europe,Liechtenstein,2006,8,22.79526998
Europe,Western Europe,Luxembourg,2006,534,114.7020539
Europe,Western Europe,Monaco,2006,104,302.2552895
Europe,Western Europe,Netherlands,2006,23825,144.9189676
Europe,Western Europe,Switzerland,2006,57509,768.6923061
Oceania,Australia and New Zealand,Australia,2006,75377,366.3771922
Oceania,Australia and New Zealand,New Zealand,2006,24960,596.2851151
Africa,Eastern Africa,Kenya,2007,557,1.462483146
Africa,Eastern Africa,Mauritius,2007,971,78.69287169
Africa,Eastern Africa,Uganda,2007,954,3.118616582
Africa,Eastern Africa,Zimbabwe,2007,391,2.933253333
Africa,Middle Africa,Cameroon,2007,316,1.717821787
Africa,Middle Africa,Sao Tome and Principe,2007,0,0
Africa,Northern Africa,Algeria,2007,1926,5.615147908
Africa,Northern Africa,Egypt,2007,3533,4.441943702
Africa,Northern Africa,Morocco,2007,8668,27.75902464
Africa,Southern Africa,Lesotho,2007,597,30.11672881
Africa,Western Africa,Cote d'Ivoire,2007,2898,15.18395137
Africa,Western Africa,Guinea,2007,37,0.366455387
Africa,Western Africa,Nigeria,2007,2137,1.459529733
Americas,Caribbean,Bahamas,2007,1171,342.0695941
Americas,Caribbean,Barbados,2007,97,35.12583741
Americas,Caribbean,Grenada,2007,0,0
Americas,Caribbean,St. Vincent and the Grenadines,2007,21,19.25775124
Americas,Caribbean,Trinidad and Tobago,2007,1795,137.1003468
Americas,Central America,Costa Rica,2007,5304,121.3877476
Americas,Central America,El Salvador,2007,1421,23.35836015
Americas,Central America,Guatemala,2007,3169,23.13090398
Americas,Central America,Honduras,2007,1505,19.52523958
Americas,Central America,Mexico,2007,163131,145.8658172
Americas,Central America,Panama,2007,198,5.73280441
Americas,Northern America,Canada,2007,145714,441.291036
Americas,Northern America,United States of America,2007,1100472,366.0976927
Americas,South America,Argentina,2007,53200,133.099079
Americas,South America,Bolivia (Plurinational State of),2007,2869,30.38730093
Americas,South America,Brazil,2007,188713,98.78884064
Americas,South America,Chile,2007,19284,116.9316396
Americas,South America,Colombia,2007,18311,41.26462335
Americas,South America,Paraguay,2007,3368,56.4517305
Americas,South America,Peru,2007,11226,39.67804585
Asia,Central Asia,Kazakhstan,2007,1702,10.74403042
Asia,Central Asia,Kyrgyzstan,2007,310,5.97334731
Asia,Central Asia,Tajikistan,2007,43,0.601198062
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2007,1382,20.0336397
Asia,Eastern Asia,Japan,2007,114818,89.34887805
Asia,Eastern Asia,Mongolia,2007,151,5.826359066
Asia,Eastern Asia,Republic of Korea,2007,11468,23.37430134
Asia,South-Eastern Asia,Philippines,2007,1714,1.919512833
Asia,South-Eastern Asia,Singapore,2007,1103,23.30678234
Asia,Southern Asia,India,2007,100255,8.49848219
Asia,Southern Asia,Maldives,2007,304,90.4573452
Asia,Western Asia,Armenia,2007,137,4.670896157
Asia,Western Asia,Azerbaijan,2007,137,1.570325839
Asia,Western Asia,Bahrain,2007,1185,114.3942751
Asia,Western Asia,Cyprus,2007,2025,190.3710779
Asia,Western Asia,Georgia,2007,43,0.979379506
Asia,Western Asia,Israel,2007,31041,448.3953842
Asia,Western Asia,Jordan,2007,2819,45.51773068
Asia,Western Asia,Kuwait,2007,10,0.399455143
Asia,Western Asia,Oman,2007,179,6.722343191
Asia,Western Asia,Syrian Arab Republic,2007,714,3.636770006
Asia,Western Asia,Turkey,2007,24185,34.74992076
Asia,Western Asia,Yemen,2007,1016,4.670919686
Europe,Eastern Europe,Belarus,2007,1560,16.35757834
Europe,Eastern Europe,Bulgaria,2007,4569,60.38100693
Europe,Eastern Europe,Czech Republic,2007,20392,196.8988622
Europe,Eastern Europe,Hungary,2007,8501,84.80742051
Europe,Eastern Europe,Poland,2007,21284,55.52890802
Europe,Eastern Europe,Republic of Moldova,2007,105,2.543204811
Europe,Eastern Europe,Romania,2007,1817,8.637528106
Europe,Eastern Europe,Russian Federation,2007,58427,40.81518829
Europe,Eastern Europe,Slovakia,2007,4719,87.41598785
Europe,Eastern Europe,Ukraine,2007,5436,11.71896348
Europe,Northern Europe,Denmark,2007,16755,306.3095377
Europe,Northern Europe,Estonia,2007,1007,74.92158158
Europe,Northern Europe,Finland,2007,14827,279.8595851
Europe,Northern Europe,Iceland,2007,421,137.9423329
Europe,Northern Europe,Ireland,2007,13531,307.6574673
Europe,Northern Europe,Latvia,2007,1941,88.28674589
Europe,Northern Europe,Lithuania,2007,2848,87.35952463
Europe,Northern Europe,Norway,2007,12571,266.3546095
Europe,Northern Europe,Sweden,2007,49249,537.4625556
Europe,Northern Europe,United Kingdom (England and Wales),2007,170038,312.6423124
Europe,Northern Europe,United Kingdom (Northern Ireland),2007,3285,186.4694159
Europe,Northern Europe,United Kingdom (Scotland),2007,12105,234.139265
Europe,Southern Europe,Albania,2007,437,14.45150264
Europe,Southern Europe,Bosnia and Herzegovina,2007,2088,55.32591415
Europe,Southern Europe,Croatia,2007,2069,47.42947817
Europe,Southern Europe,Greece,2007,22516,197.8402933
Europe,Southern Europe,Italy,2007,277549,467.9355434
Europe,Southern Europe,Malta,2007,388,94.55942134
Europe,Southern Europe,Montenegro,2007,56,9.039781496
Europe,Southern Europe,Portugal,2007,23986,225.6418554
Europe,Southern Europe,Serbia,2007,4469,48.92058358
Europe,Southern Europe,Slovenia,2007,839,41.66792895
Europe,Southern Europe,Spain,2007,106945,235.5935466
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2007,413,19.99556515
Europe,Western Europe,Austria,2007,7802,93.86674315
Europe,Western Europe,Belgium,2007,24884,232.6078127
Europe,Western Europe,France,2007,224658,362.5799798
Europe,Western Europe,Germany,2007,92628,113.8713115
Europe,Western Europe,Liechtenstein,2007,7,19.81767737
Europe,Western Europe,Luxembourg,2007,459,96.68816697
Europe,Western Europe,Netherlands,2007,21425,129.7929807
Oceania,Australia and New Zealand,Australia,2007,70614,337.1133465
Oceania,Australia and New Zealand,New Zealand,2007,22722,536.7632763
Africa,Eastern Africa,Kenya,2008,607,1.550509732
Africa,Eastern Africa,Mauritius,2008,974,78.5931979
Africa,Eastern Africa,Uganda,2008,1172,3.701376483
Africa,Eastern Africa,Zimbabwe,2008,444,3.274706016
Africa,Middle Africa,Sao Tome and Principe,2008,0,0
Africa,Northern Africa,Algeria,2008,2190,6.282143094
Africa,Northern Africa,Egypt,2008,4113,5.080670561
Africa,Northern Africa,Morocco,2008,8306,26.28742639
Africa,Southern Africa,Lesotho,2008,431,21.55075428
Africa,Western Africa,Cote d'Ivoire,2008,1593,8.170074591
Africa,Western Africa,Guinea,2008,49,0.474661687
Africa,Western Africa,Nigeria,2008,3433,2.283378514
Americas,Caribbean,Bahamas,2008,1359,389.7601211
Americas,Caribbean,Barbados,2008,77,27.76585809
Americas,Caribbean,Grenada,2008,0,0
Americas,Caribbean,Puerto Rico,2008,7003,187.4571041
Americas,Caribbean,St. Vincent and the Grenadines,2008,36,32.97760271
Americas,Caribbean,Trinidad and Tobago,2008,1750,133.0422116
Americas,Central America,Costa Rica,2008,6492,146.5625528
Americas,Central America,El Salvador,2008,1179,19.29528513
Americas,Central America,Guatemala,2008,3261,23.28227036
Americas,Central America,Honduras,2008,1667,21.17455121
Americas,Central America,Mexico,2008,193856,170.5550894
Americas,Central America,Panama,2008,331,9.413389423
Americas,Northern America,Canada,2008,125568,375.9009103
Americas,Northern America,United States of America,2008,959059,316.1308445
Americas,South America,Argentina,2008,62044,153.6412321
Americas,South America,Bolivia (Plurinational State of),2008,3153,32.84424608
Americas,South America,Brazil,2008,183048,94.85382995
Americas,South America,Chile,2008,21422,128.5684466
Americas,South America,Colombia,2008,19640,43.74014399
Americas,South America,Paraguay,2008,3598,59.49942758
Americas,South America,Peru,2008,12840,44.829303
Asia,Central Asia,Kazakhstan,2008,1914,11.96162082
Asia,Central Asia,Kyrgyzstan,2008,237,4.503739244
Asia,Central Asia,Tajikistan,2008,48,0.656659181
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2008,1347,19.4083186
Asia,Eastern Asia,Japan,2008,108546,84.43840611
Asia,Eastern Asia,Macao Special Administrative Region of China,2008,866,168.3684976
Asia,Eastern Asia,Mongolia,2008,73,2.777639319
Asia,Eastern Asia,Republic of Korea,2008,9969,20.25437948
Asia,South-Eastern Asia,Indonesia,2008,34804,14.73751131
Asia,South-Eastern Asia,Philippines,2008,1673,1.843488306
Asia,South-Eastern Asia,Singapore,2008,1178,24.28310722
Asia,Southern Asia,India,2008,120032,10.02650547
Asia,Southern Asia,Maldives,2008,813,235.615295
Asia,Southern Asia,Sri Lanka,2008,1301,6.522665989
Asia,Western Asia,Armenia,2008,66,2.26942941
Asia,Western Asia,Azerbaijan,2008,211,2.391772846
Asia,Western Asia,Bahrain,2008,1094,98.15268395
Asia,Western Asia,Cyprus,2008,1786,165.1313886
Asia,Western Asia,Israel,2008,25687,361.920757
Asia,Western Asia,Jordan,2008,3037,46.79635281
Asia,Western Asia,Kuwait,2008,6,0.226215342
Asia,Western Asia,Lebanon,2008,7528,183.1163691
Asia,Western Asia,Oman,2008,177,6.415335334
Asia,Western Asia,Syrian Arab Republic,2008,912,4.486987073
Asia,Western Asia,Turkey,2008,29500,41.87959483
Asia,Western Asia,Yemen,2008,1220,5.457052527
Europe,Eastern Europe,Belarus,2008,1493,15.7036712
Europe,Eastern Europe,Bulgaria,2008,4620,61.51526477
Europe,Eastern Europe,Czech Republic,2008,18793,180.2894416
Europe,Eastern Europe,Hungary,2008,7982,79.89029547
Europe,Eastern Europe,Poland,2008,17669,46.10223707
Europe,Eastern Europe,Republic of Moldova,2008,67,1.629599362
Europe,Eastern Europe,Romania,2008,2355,11.3106503
Europe,Eastern Europe,Russian Federation,2008,52820,36.91558813
Europe,Eastern Europe,Slovakia,2008,4135,76.59029987
Europe,Eastern Europe,Ukraine,2008,4641,10.04840599
Europe,Northern Europe,Denmark,2008,18826,342.4281917
Europe,Northern Europe,Estonia,2008,1035,77.25541012
Europe,Northern Europe,Finland,2008,13804,259.4784641
Europe,Northern Europe,Iceland,2008,386,124.1620669
Europe,Northern Europe,Ireland,2008,14307,318.6705955
Europe,Northern Europe,Latvia,2008,2205,101.5248994
Europe,Northern Europe,Lithuania,2008,2553,79.41823422
Europe,Northern Europe,Norway,2008,11901,249.4231788
Europe,Northern Europe,Sweden,2008,44717,484.1131593
Europe,Northern Europe,United Kingdom (England and Wales),2008,147238,268.4780857
Europe,Northern Europe,United Kingdom (Northern Ireland),2008,3076,172.891355
Europe,Northern Europe,United Kingdom (Scotland),2008,11551,222.0108017
Europe,Southern Europe,Albania,2008,398,13.30369084
Europe,Southern Europe,Bosnia and Herzegovina,2008,1725,45.83378835
Europe,Southern Europe,Croatia,2008,1927,44.27413848
Europe,Southern Europe,Greece,2008,23550,206.2235374
Europe,Southern Europe,Italy,2008,229961,386.4735842
Europe,Southern Europe,Kosovo under UNSCR 1244,2008,463,26.49676688
Europe,Southern Europe,Malta,2008,398,96.57193882
Europe,Southern Europe,Montenegro,2008,22,3.541504012
Europe,Southern Europe,Portugal,2008,25274,237.2677911
Europe,Southern Europe,Serbia,2008,4083,44.87034087
Europe,Southern Europe,Slovenia,2008,582,28.74729938
Europe,Southern Europe,Spain,2008,92196,200.4356469
Europe,Southern Europe,The former Yugoslav Rep. of Macedonia,2008,581,28.10323028
Europe,Western Europe,Austria,2008,9049,108.5213288
Europe,Western Europe,Belgium,2008,23303,216.1854161
Europe,Western Europe,France,2008,211484,339.2996457
Europe,Western Europe,Germany,2008,89036,109.743577
Europe,Western Europe,Liechtenstein,2008,16,45.01842942
Europe,Western Europe,Luxembourg,2008,344,70.91248286
Europe,Western Europe,Netherlands,2008,21665,130.7583307
Oceania,Australia and New Zealand,Australia,2008,68265,319.8548548
Oceania,Australia and New Zealand,New Zealand,2008,21271,497.1805555
Africa,Eastern Africa,Kenya,2009,903,2.244191719
Africa,Eastern Africa,Mauritius,2009,840,67.52281306
Africa,Eastern Africa,Uganda,2009,1042,3.1795537
Africa,Middle Africa,Sao Tome and Principe,2009,0,0
Africa,Northern Africa,Algeria,2009,2482,6.998299205
Africa,Northern Africa,Egypt,2009,3914,4.746254721
Africa,Northern Africa,Morocco,2009,8282,25.88942378
Africa,Southern Africa,Botswana,2009,252,12.72803127
Africa,Southern Africa,Lesotho,2009,437,21.64213808
Africa,Western Africa,Nigeria,2009,1265,0.819288945
Americas,Caribbean,Bahamas,2009,1088,306.6032419
Americas,Caribbean,Barbados,2009,92,33.03767013
Americas,Caribbean,Grenada,2009,0,0
Americas,Caribbean,Jamaica,2009,2273,81.06039695
Americas,Caribbean,Puerto Rico,2009,6832,183.3438844
Americas,Caribbean,St. Vincent and the Grenadines,2009,29,26.54389353
Americas,Caribbean,Trinidad and Tobago,2009,1706,129.0841983
Americas,Central America,Belize,2009,150,47.78150474
Americas,Central America,Costa Rica,2009,6873,153.1327375
Americas,Central America,El Salvador,2009,1215,19.79705654
Americas,Central America,Guatemala,2009,9788,68.37006
Americas,Central America,Honduras,2009,2381,29.63277881
Americas,Central America,Mexico,2009,202480,175.2994245
Americas,Central America,Panama,2009,497,13.88506685
Americas,Northern America,Bermuda,2009,746,1160.132498
Americas,Northern America,Canada,2009,107992,319.5991125
Americas,Northern America,United States of America,2009,795652,259.9521227
Americas,South America,Bolivia (Plurinational State of),2009,3543,36.30588678
Americas,South America,Brazil,2009,188205,96.56688894
Americas,South America,Chile,2009,27864,165.5669867
Americas,South America,Colombia,2009,21557,47.4654617
Americas,South America,Ecuador,2009,10856,73.89419911
Americas,South America,Paraguay,2009,4374,71.37918323
Americas,South America,Peru,2009,13787,47.53890893
Asia,Central Asia,Kazakhstan,2009,1780,10.99840628
Asia,Central Asia,Kyrgyzstan,2009,238,4.456277088
Asia,Central Asia,Tajikistan,2009,54,0.722618867
Asia,Eastern Asia,Hong Kong Special Administrative Region of China,2009,1095,15.68032865
Asia,Eastern Asia,Japan,2009,108799,84.62458373
Asia,Eastern Asia,Macao Special Administrative Region of China,2009,490,93.27772204
Asia,Eastern Asia,Mongolia,2009,96,3.597811182
Asia,Eastern Asia,Republic of Korea,2009,7704,15.60170831
Asia,South-Eastern Asia,Indonesia,2009,37506,15.67056284
Asia,South-Eastern Asia,Myanmar,2009,7,0.01405603
Asia,South-Eastern Asia,Philippines,2009,1879,2.037499556
Asia,South-Eastern Asia,Singapore,2009,1115,22.45485768
Asia,Southern Asia,India,2009,140027,11.53178328
Asia,Southern Asia,Maldives,2009,578,163.0460845
Asia,Southern Asia,Sri Lanka,2009,1427,7.10831326
Asia,Western Asia,Armenia,2009,54,1.869428066
Asia,Western Asia,Azerbaijan,2009,21,0.235309752
Asia,Western Asia,Cyprus,2009,1627,148.1682506
Asia,Western Asia,Israel,2009,22113,304.255909
Asia,Western Asia,Jordan,2009,2618,38.38081628
Asia,Western Asia,Kuwait,2009,45,1.596345292
Asia,Western Asia,Lebanon,2009,9268,221.5552086
Asia,Western Asia,Turkey,2009,30171,42.29232504
Asia,Western Asia,Yemen,2009,1012,4.404801425
Europe,Eastern Europe,Belarus,2009,1229,12.95560865
Europe,Eastern Europe,Bulgaria,2009,4470,59.95147552
Europe,Eastern Europe,Czech Republic,2009,14770,140.843123
Europe,Eastern Europe,Hungary,2009,8015,80.48043658
Europe,Eastern Europe,Poland,2009,17271,45.06473212
Europe,Eastern Europe,Republic of Moldova,2009,65,1.586898565
Europe,Eastern Europe,Romania,2009,2967,14.39036995
Europe,Eastern Europe,Russian Federation,2009,49288,34.44478832
Europe,Eastern Europe,Slovakia,2009,3779,69.97216482
Europe,Eastern Europe,Ukraine,2009,5184,11.27102947
Europe,Northern Europe,Denmark,2009,18680,338.0110223
Europe,Northern Europe,Estonia,2009,934,69.91907653
Europe,Northern Europe,Finland,2009,12188,228.1266623
Europe,Northern Europe,Iceland,2009,475,150.2755579
Europe,Northern Europe,Ireland,2009,13129,287.4084076
Europe,Northern Europe,Latvia,2009,2096,97.70154323
Europe,Northern Europe,Lithuania,2009,1967,62.07451972
Europe,Northern Europe,Norway,2009,12014,248.8823702
Europe,Northern Europe,Sweden,2009,40359,433.3397255
Europe,Northern Europe,United Kingdom (England and Wales),2009,117684,213.0595835
Europe,Northern Europe,United Kingdom (Northern Ireland),2009,2936,163.7175025
Europe,Northern Europe,United Kingdom (Scotland),2009,9304,177.8321451
Europe,Southern Europe,Albania,2009,504,17.011883
Europe,Southern Europe,Bosnia and Herzegovina,2009,1738,46.38920866
Europe,Southern Europe,Croatia,2009,1828,42.10929805
Europe,Southern Europe,Greece,2009,26711,233.4096598
Europe,Southern Europe,Holy See,2009,0,0
Europe,Southern Europe,Italy,2009,213407,357.8141678
Europe,Southern Europe,Kosovo under UNSCR 1244,2009,389,22.08377756
Europe,Southern Europe,Malta,2009,401,96.84937628
Europe,Southern Europe,Montenegro,2009,51,8.188141003
Europe,Southern Europe,Portugal,2009,22539,211.4230547
Europe,Southern Europe,Serbia,2009,3295,36.3495719
